order_id,order_date,customer_id,product_id,product_name,category,channel,seller_id,seller_name,quantity,unit_price,discount,total_amount,payment_status
1517,2025-11-18 16:54:17,194,5,Pantalón Chino,Ropa,Mercado Libre,10,Vendedor_10,3,67,0.2,160.8,pending
1518,2025-10-07 16:54:17,244,4,Remera Oversize,Ropa,Web,6,Vendedor_6,1,40,0.15,34.0,pending
1519,2026-01-29 16:54:17,280,4,Remera Oversize,Ropa,Instagram,6,Vendedor_6,3,40,0.15,102.0,paid
1520,2025-10-11 16:54:17,375,15,Botas Trekking,Calzado,Facebook,8,Vendedor_8,5,133,0.15,565.25,pending
1521,2026-01-12 16:54:17,348,8,Campera Denim,Ropa,Facebook,6,Vendedor_6,5,63,0.15,267.75,pending
1522,2026-01-17 16:54:17,397,2,Zapatillas Running,Calzado,Web,9,Vendedor_9,1,113,0.15,96.05,pending
1523,2026-03-10 16:54:17,454,19,Riñonera Sport,Accesorios,Instagram,3,Vendedor_3,5,20,0.1,90.0,paid
1524,2025-09-29 16:54:17,406,5,Pantalón Chino,Ropa,Instagram,6,Vendedor_6,1,31,0.1,27.9,pending
1525,2025-12-06 16:54:17,103,15,Botas Trekking,Calzado,Instagram,3,Vendedor_3,4,60,0.05,228.0,pending
1526,2026-02-25 16:54:17,47,10,Mochila City,Accesorios,Instagram,3,Vendedor_3,2,23,0.15,39.1,paid
1527,2025-12-12 16:54:17,52,18,Camisa Lino,Ropa,Facebook,1,Vendedor_1,4,40,0.1,144.0,pending
1528,2025-11-17 16:54:17,199,7,Campera Rompeviento,Ropa,Instagram,7,Vendedor_7,4,51,0.0,204.0,pending
1529,2025-12-05 16:54:17,202,5,Pantalón Chino,Ropa,Mercado Libre,6,Vendedor_6,3,74,0.2,177.6,pending
1530,2025-09-27 16:54:17,92,16,Sandalias Beach,Calzado,Instagram,10,Vendedor_10,1,88,0.2,70.4,pending
1531,2025-12-20 16:54:17,331,12,Short Deportivo,Ropa,Instagram,9,Vendedor_9,1,70,0.0,70.0,paid
1532,2026-01-28 16:54:17,48,16,Sandalias Beach,Calzado,Web,1,Vendedor_1,2,98,0.15,166.6,pending
1533,2025-11-29 16:54:17,346,6,Pantalón Cargo,Ropa,Facebook,3,Vendedor_3,3,59,0.15,150.45,paid
1534,2025-11-30 16:54:17,428,9,Gorra Classic,Accesorios,Mercado Libre,3,Vendedor_3,2,35,0.2,56.0,pending
1535,2025-12-19 16:54:17,164,3,Remera Básica,Ropa,Instagram,2,Vendedor_2,4,21,0.05,79.8,pending
1536,2026-03-15 16:54:17,156,15,Botas Trekking,Calzado,Facebook,8,Vendedor_8,4,114,0.0,456.0,pending
1537,2025-10-14 16:54:17,365,4,Remera Oversize,Ropa,Web,8,Vendedor_8,5,67,0.15,284.75,pending
1538,2026-01-31 16:54:17,77,4,Remera Oversize,Ropa,Mercado Libre,7,Vendedor_7,5,69,0.0,345.0,pending
1539,2026-01-10 16:54:17,223,19,Riñonera Sport,Accesorios,Mercado Libre,4,Vendedor_4,5,49,0.15,208.25,pending
1540,2026-03-07 16:54:17,26,10,Mochila City,Accesorios,Web,2,Vendedor_2,4,39,0.1,140.4,pending
1541,2025-12-21 16:54:17,92,14,Cinturón Casual,Accesorios,Web,5,Vendedor_5,1,44,0.1,39.6,pending
1542,2026-03-13 16:54:17,306,14,Cinturón Casual,Accesorios,Mercado Libre,8,Vendedor_8,3,29,0.0,87.0,pending
1543,2025-11-01 16:54:17,274,2,Zapatillas Running,Calzado,Mercado Libre,7,Vendedor_7,2,82,0.0,164.0,paid
1544,2025-10-06 16:54:17,498,5,Pantalón Chino,Ropa,Facebook,8,Vendedor_8,4,55,0.1,198.0,paid
1545,2025-10-23 16:54:17,191,17,Camisa Oxford,Ropa,Mercado Libre,8,Vendedor_8,1,29,0.1,26.1,paid
1546,2025-10-05 16:54:17,173,20,Piluso Trend,Accesorios,Web,2,Vendedor_2,4,42,0.0,168.0,pending
1547,2026-03-12 16:54:17,429,13,Medias Training,Accesorios,Facebook,3,Vendedor_3,3,56,0.0,168.0,paid
1548,2025-10-22 16:54:17,438,7,Campera Rompeviento,Ropa,Instagram,5,Vendedor_5,3,85,0.2,204.0,paid
1549,2025-10-22 16:54:17,383,12,Short Deportivo,Ropa,Instagram,8,Vendedor_8,2,75,0.1,135.0,pending
1550,2025-09-27 16:54:17,348,17,Camisa Oxford,Ropa,Web,1,Vendedor_1,5,71,0.05,337.25,pending
1551,2025-12-03 16:54:17,337,1,Zapatillas Urban,Calzado,Instagram,4,Vendedor_4,1,160,0.15,136.0,pending
1552,2025-11-19 16:54:17,116,9,Gorra Classic,Accesorios,Mercado Libre,10,Vendedor_10,3,16,0.05,45.6,pending
1553,2026-03-01 16:54:17,216,8,Campera Denim,Ropa,Web,10,Vendedor_10,3,78,0.2,187.2,pending
1554,2025-10-26 16:54:17,178,16,Sandalias Beach,Calzado,Facebook,1,Vendedor_1,3,103,0.1,278.1,paid
1555,2025-11-10 16:54:17,345,15,Botas Trekking,Calzado,Facebook,4,Vendedor_4,5,149,0.05,707.75,pending
1556,2026-03-09 16:54:17,288,13,Medias Training,Accesorios,Web,10,Vendedor_10,1,50,0.15,42.5,paid
1557,2025-11-02 16:54:17,232,7,Campera Rompeviento,Ropa,Facebook,6,Vendedor_6,3,57,0.1,153.9,paid
1558,2025-10-09 16:54:17,221,5,Pantalón Chino,Ropa,Facebook,10,Vendedor_10,2,65,0.2,104.0,paid
1559,2025-10-26 16:54:17,68,10,Mochila City,Accesorios,Facebook,8,Vendedor_8,2,34,0.2,54.4,paid
1560,2025-12-06 16:54:17,149,4,Remera Oversize,Ropa,Instagram,4,Vendedor_4,2,34,0.2,54.4,paid
1561,2025-10-28 16:54:17,215,13,Medias Training,Accesorios,Web,7,Vendedor_7,3,58,0.05,165.3,pending
1562,2025-10-07 16:54:17,273,12,Short Deportivo,Ropa,Facebook,2,Vendedor_2,3,84,0.2,201.6,paid
1563,2025-11-11 16:54:17,474,13,Medias Training,Accesorios,Instagram,8,Vendedor_8,3,38,0.05,108.3,pending
1564,2026-03-17 16:54:17,336,10,Mochila City,Accesorios,Instagram,9,Vendedor_9,3,58,0.15,147.9,paid
1565,2025-10-20 16:54:17,326,13,Medias Training,Accesorios,Mercado Libre,7,Vendedor_7,4,36,0.05,136.8,paid
1566,2025-10-12 16:54:17,293,5,Pantalón Chino,Ropa,Facebook,10,Vendedor_10,5,30,0.2,120.0,paid
1567,2025-10-12 16:54:17,488,11,Buzo Hoodie,Ropa,Web,4,Vendedor_4,2,80,0.0,160.0,paid
1568,2025-10-01 16:54:17,436,20,Piluso Trend,Accesorios,Instagram,7,Vendedor_7,5,42,0.05,199.5,pending
1569,2026-01-15 16:54:17,68,12,Short Deportivo,Ropa,Web,3,Vendedor_3,4,45,0.1,162.0,paid
1570,2026-01-24 16:54:17,351,1,Zapatillas Urban,Calzado,Facebook,10,Vendedor_10,4,118,0.05,448.4,paid
1571,2025-11-19 16:54:17,126,6,Pantalón Cargo,Ropa,Facebook,9,Vendedor_9,1,62,0.05,58.9,paid
1572,2026-03-09 16:54:17,37,1,Zapatillas Urban,Calzado,Facebook,7,Vendedor_7,5,120,0.15,510.0,pending
1573,2026-02-15 16:54:17,247,18,Camisa Lino,Ropa,Mercado Libre,10,Vendedor_10,5,23,0.15,97.75,pending
1574,2026-03-07 16:54:17,323,13,Medias Training,Accesorios,Facebook,6,Vendedor_6,4,55,0.2,176.0,pending
1575,2026-02-19 16:54:17,188,4,Remera Oversize,Ropa,Facebook,3,Vendedor_3,3,34,0.05,96.9,pending
1576,2026-01-14 16:54:17,169,5,Pantalón Chino,Ropa,Mercado Libre,8,Vendedor_8,2,53,0.0,106.0,pending
1577,2026-01-14 16:54:17,170,16,Sandalias Beach,Calzado,Facebook,5,Vendedor_5,3,97,0.15,247.35,pending
1578,2026-01-06 16:54:17,76,19,Riñonera Sport,Accesorios,Web,10,Vendedor_10,1,58,0.05,55.1,paid
1579,2025-12-13 16:54:17,484,8,Campera Denim,Ropa,Instagram,10,Vendedor_10,3,57,0.1,153.9,pending
1580,2025-11-25 16:54:17,76,16,Sandalias Beach,Calzado,Web,5,Vendedor_5,2,155,0.05,294.5,pending
1581,2025-10-05 16:54:17,156,9,Gorra Classic,Accesorios,Instagram,4,Vendedor_4,1,23,0.2,18.4,paid
1582,2025-12-14 16:54:17,317,9,Gorra Classic,Accesorios,Instagram,9,Vendedor_9,5,35,0.15,148.75,pending
1583,2025-10-18 16:54:17,194,5,Pantalón Chino,Ropa,Facebook,9,Vendedor_9,3,86,0.1,232.2,paid
1584,2025-11-14 16:54:17,343,17,Camisa Oxford,Ropa,Mercado Libre,3,Vendedor_3,4,68,0.0,272.0,pending
1585,2025-12-28 16:54:17,312,8,Campera Denim,Ropa,Mercado Libre,4,Vendedor_4,2,39,0.1,70.2,paid
1586,2025-11-10 16:54:17,460,12,Short Deportivo,Ropa,Instagram,8,Vendedor_8,5,21,0.2,84.0,paid
1587,2025-09-28 16:54:17,260,12,Short Deportivo,Ropa,Mercado Libre,1,Vendedor_1,4,32,0.1,115.2,pending
1588,2025-11-01 16:54:17,291,18,Camisa Lino,Ropa,Instagram,9,Vendedor_9,1,27,0.15,22.95,paid
1589,2026-01-30 16:54:17,91,9,Gorra Classic,Accesorios,Mercado Libre,4,Vendedor_4,2,54,0.15,91.8,pending
1590,2026-01-05 16:54:17,268,18,Camisa Lino,Ropa,Web,2,Vendedor_2,2,28,0.05,53.2,paid
1591,2026-01-18 16:54:17,51,7,Campera Rompeviento,Ropa,Mercado Libre,4,Vendedor_4,5,81,0.15,344.25,pending
1592,2026-01-26 16:54:17,244,3,Remera Básica,Ropa,Instagram,8,Vendedor_8,1,76,0.0,76.0,paid
1593,2025-10-18 16:54:17,292,18,Camisa Lino,Ropa,Mercado Libre,4,Vendedor_4,5,82,0.1,369.0,pending
1594,2025-11-24 16:54:17,129,4,Remera Oversize,Ropa,Facebook,4,Vendedor_4,5,78,0.0,390.0,pending
1595,2025-10-07 16:54:17,264,16,Sandalias Beach,Calzado,Web,3,Vendedor_3,3,124,0.15,316.2,pending
1596,2025-11-01 16:54:17,258,9,Gorra Classic,Accesorios,Web,4,Vendedor_4,3,27,0.2,64.8,pending
1597,2026-01-30 16:54:17,241,4,Remera Oversize,Ropa,Facebook,8,Vendedor_8,1,60,0.2,48.0,paid
1598,2026-03-01 16:54:17,176,6,Pantalón Cargo,Ropa,Instagram,7,Vendedor_7,3,32,0.15,81.6,paid
1599,2026-01-17 16:54:17,164,4,Remera Oversize,Ropa,Facebook,4,Vendedor_4,3,84,0.1,226.8,paid
1600,2025-10-12 16:54:17,166,10,Mochila City,Accesorios,Instagram,4,Vendedor_4,5,53,0.05,251.75,paid
1601,2026-02-02 16:54:17,167,13,Medias Training,Accesorios,Facebook,3,Vendedor_3,5,52,0.05,247.0,pending
1602,2026-01-18 16:54:17,75,9,Gorra Classic,Accesorios,Web,5,Vendedor_5,4,29,0.1,104.4,pending
1603,2025-12-27 16:54:17,202,12,Short Deportivo,Ropa,Facebook,8,Vendedor_8,3,74,0.2,177.6,paid
1604,2026-03-03 16:54:17,500,13,Medias Training,Accesorios,Facebook,7,Vendedor_7,3,51,0.05,145.35,pending
1605,2025-09-18 16:54:17,151,1,Zapatillas Urban,Calzado,Web,4,Vendedor_4,2,144,0.1,259.2,paid
1606,2025-11-28 16:54:17,317,11,Buzo Hoodie,Ropa,Facebook,7,Vendedor_7,3,45,0.05,128.25,pending
1607,2026-02-26 16:54:17,483,4,Remera Oversize,Ropa,Facebook,4,Vendedor_4,2,61,0.15,103.7,paid
1608,2025-09-22 16:54:17,301,13,Medias Training,Accesorios,Facebook,8,Vendedor_8,2,27,0.2,43.2,paid
1609,2026-03-03 16:54:17,225,4,Remera Oversize,Ropa,Web,6,Vendedor_6,3,88,0.1,237.6,paid
1610,2026-02-11 16:54:17,423,16,Sandalias Beach,Calzado,Instagram,2,Vendedor_2,3,159,0.15,405.45,paid
1611,2025-12-31 16:54:17,225,19,Riñonera Sport,Accesorios,Instagram,10,Vendedor_10,2,45,0.0,90.0,pending
1612,2025-10-29 16:54:17,354,19,Riñonera Sport,Accesorios,Mercado Libre,5,Vendedor_5,5,43,0.1,193.5,paid
1613,2025-09-19 16:54:17,95,3,Remera Básica,Ropa,Web,6,Vendedor_6,3,77,0.05,219.45,pending
1614,2025-11-20 16:54:17,131,8,Campera Denim,Ropa,Mercado Libre,6,Vendedor_6,3,45,0.1,121.5,paid
1615,2025-10-04 16:54:17,409,4,Remera Oversize,Ropa,Mercado Libre,7,Vendedor_7,4,70,0.15,238.0,paid
1616,2025-12-12 16:54:17,492,17,Camisa Oxford,Ropa,Web,1,Vendedor_1,5,75,0.0,375.0,pending
1617,2025-10-21 16:54:17,290,10,Mochila City,Accesorios,Mercado Libre,6,Vendedor_6,1,57,0.0,57.0,paid
1618,2026-02-05 16:54:17,333,18,Camisa Lino,Ropa,Instagram,9,Vendedor_9,1,79,0.2,63.2,paid
1619,2026-01-06 16:54:17,334,14,Cinturón Casual,Accesorios,Web,8,Vendedor_8,4,57,0.05,216.6,paid
1620,2025-10-03 16:54:17,400,6,Pantalón Cargo,Ropa,Facebook,10,Vendedor_10,3,78,0.2,187.2,paid
1621,2025-10-21 16:54:17,10,13,Medias Training,Accesorios,Mercado Libre,5,Vendedor_5,1,49,0.15,41.65,paid
1622,2025-11-28 16:54:17,346,11,Buzo Hoodie,Ropa,Web,3,Vendedor_3,3,48,0.2,115.2,pending
1623,2025-10-21 16:54:17,396,7,Campera Rompeviento,Ropa,Instagram,6,Vendedor_6,5,39,0.05,185.25,paid
1624,2026-01-30 16:54:17,484,10,Mochila City,Accesorios,Mercado Libre,2,Vendedor_2,1,44,0.2,35.2,paid
1625,2025-12-18 16:54:17,337,18,Camisa Lino,Ropa,Instagram,2,Vendedor_2,3,60,0.05,171.0,paid
1626,2026-02-04 16:54:17,396,10,Mochila City,Accesorios,Web,7,Vendedor_7,3,24,0.05,68.4,paid
1627,2025-11-25 16:54:17,445,5,Pantalón Chino,Ropa,Instagram,2,Vendedor_2,4,23,0.15,78.2,pending
1628,2025-11-23 16:54:17,395,2,Zapatillas Running,Calzado,Facebook,8,Vendedor_8,4,85,0.05,323.0,paid
1629,2026-02-01 16:54:17,84,3,Remera Básica,Ropa,Instagram,9,Vendedor_9,5,86,0.0,430.0,paid
1630,2025-10-14 16:54:17,108,16,Sandalias Beach,Calzado,Mercado Libre,6,Vendedor_6,3,113,0.05,322.05,pending
1631,2026-01-11 16:54:17,9,16,Sandalias Beach,Calzado,Mercado Libre,9,Vendedor_9,1,180,0.15,153.0,pending
1632,2025-12-05 16:54:17,429,14,Cinturón Casual,Accesorios,Mercado Libre,2,Vendedor_2,3,33,0.1,89.1,pending
1633,2026-01-18 16:54:17,488,10,Mochila City,Accesorios,Web,2,Vendedor_2,4,40,0.0,160.0,pending
1634,2026-02-09 16:54:17,66,2,Zapatillas Running,Calzado,Instagram,4,Vendedor_4,2,132,0.0,264.0,paid
1635,2026-03-08 16:54:17,444,16,Sandalias Beach,Calzado,Web,1,Vendedor_1,5,162,0.05,769.5,pending
1636,2025-12-01 16:54:17,480,20,Piluso Trend,Accesorios,Instagram,3,Vendedor_3,4,21,0.05,79.8,paid
1637,2026-02-17 16:54:17,157,12,Short Deportivo,Ropa,Facebook,3,Vendedor_3,1,83,0.05,78.85,pending
1638,2025-10-09 16:54:17,170,9,Gorra Classic,Accesorios,Mercado Libre,6,Vendedor_6,1,60,0.0,60.0,pending
1639,2026-02-09 16:54:17,391,2,Zapatillas Running,Calzado,Instagram,7,Vendedor_7,1,129,0.15,109.65,paid
1640,2026-03-14 16:54:17,34,4,Remera Oversize,Ropa,Mercado Libre,6,Vendedor_6,2,31,0.15,52.7,pending
1641,2025-12-01 16:54:17,415,15,Botas Trekking,Calzado,Mercado Libre,9,Vendedor_9,4,77,0.2,246.4,pending
1642,2025-11-17 16:54:17,188,16,Sandalias Beach,Calzado,Mercado Libre,5,Vendedor_5,2,101,0.2,161.6,pending
1643,2025-10-22 16:54:17,67,16,Sandalias Beach,Calzado,Instagram,4,Vendedor_4,2,88,0.2,140.8,paid
1644,2026-02-21 16:54:17,116,3,Remera Básica,Ropa,Web,7,Vendedor_7,3,33,0.05,94.05,paid
1645,2025-12-23 16:54:17,296,10,Mochila City,Accesorios,Web,8,Vendedor_8,5,43,0.2,172.0,paid
1646,2025-11-29 16:54:17,324,11,Buzo Hoodie,Ropa,Mercado Libre,6,Vendedor_6,2,24,0.15,40.8,paid
1647,2026-03-14 16:54:17,204,6,Pantalón Cargo,Ropa,Web,3,Vendedor_3,1,50,0.05,47.5,paid
1648,2025-11-14 16:54:17,208,19,Riñonera Sport,Accesorios,Facebook,8,Vendedor_8,3,22,0.2,52.8,paid
1649,2025-10-09 16:54:17,382,15,Botas Trekking,Calzado,Web,5,Vendedor_5,5,116,0.0,580.0,pending
1650,2026-01-29 16:54:17,234,11,Buzo Hoodie,Ropa,Mercado Libre,5,Vendedor_5,3,82,0.2,196.8,pending
1651,2026-01-09 16:54:17,494,17,Camisa Oxford,Ropa,Instagram,2,Vendedor_2,3,74,0.0,222.0,paid
1652,2025-11-20 16:54:17,65,8,Campera Denim,Ropa,Web,2,Vendedor_2,1,90,0.1,81.0,pending
1653,2025-11-26 16:54:17,94,15,Botas Trekking,Calzado,Facebook,9,Vendedor_9,1,170,0.2,136.0,paid
1654,2025-09-24 16:54:17,270,5,Pantalón Chino,Ropa,Instagram,4,Vendedor_4,1,45,0.1,40.5,paid
1655,2025-12-15 16:54:17,192,18,Camisa Lino,Ropa,Instagram,9,Vendedor_9,2,87,0.05,165.3,paid
1656,2025-10-06 16:54:17,483,6,Pantalón Cargo,Ropa,Facebook,10,Vendedor_10,2,39,0.2,62.4,paid
1657,2026-03-05 16:54:17,498,9,Gorra Classic,Accesorios,Facebook,7,Vendedor_7,3,34,0.2,81.6,pending
1658,2025-12-25 16:54:17,129,15,Botas Trekking,Calzado,Web,3,Vendedor_3,3,60,0.0,180.0,paid
1659,2025-10-16 16:54:17,72,20,Piluso Trend,Accesorios,Instagram,2,Vendedor_2,1,58,0.15,49.3,pending
1660,2026-01-14 16:54:17,303,6,Pantalón Cargo,Ropa,Instagram,7,Vendedor_7,2,73,0.15,124.1,paid
1661,2026-02-27 16:54:17,64,12,Short Deportivo,Ropa,Instagram,4,Vendedor_4,3,37,0.15,94.35,paid
1662,2026-02-09 16:54:17,267,15,Botas Trekking,Calzado,Web,5,Vendedor_5,3,61,0.0,183.0,paid
1663,2025-11-17 16:54:17,278,20,Piluso Trend,Accesorios,Facebook,4,Vendedor_4,4,29,0.0,116.0,paid
1664,2025-12-20 16:54:17,58,3,Remera Básica,Ropa,Facebook,5,Vendedor_5,1,68,0.1,61.2,pending
1665,2026-02-02 16:54:17,53,19,Riñonera Sport,Accesorios,Mercado Libre,8,Vendedor_8,3,24,0.2,57.6,pending
1666,2025-09-28 16:54:17,327,8,Campera Denim,Ropa,Mercado Libre,8,Vendedor_8,4,73,0.0,292.0,pending
1667,2026-01-12 16:54:17,183,9,Gorra Classic,Accesorios,Mercado Libre,9,Vendedor_9,3,36,0.1,97.2,paid
1668,2025-11-13 16:54:17,303,4,Remera Oversize,Ropa,Facebook,4,Vendedor_4,5,83,0.05,394.25,pending
1669,2025-11-13 16:54:17,266,4,Remera Oversize,Ropa,Facebook,9,Vendedor_9,5,68,0.2,272.0,paid
1670,2026-02-18 16:54:17,61,20,Piluso Trend,Accesorios,Instagram,10,Vendedor_10,1,46,0.0,46.0,pending
1671,2025-09-26 16:54:17,178,19,Riñonera Sport,Accesorios,Facebook,10,Vendedor_10,4,35,0.0,140.0,pending
1672,2025-11-04 16:54:17,343,19,Riñonera Sport,Accesorios,Mercado Libre,1,Vendedor_1,4,50,0.15,170.0,paid
1673,2026-01-30 16:54:17,472,19,Riñonera Sport,Accesorios,Facebook,1,Vendedor_1,3,16,0.1,43.2,paid
1674,2026-01-12 16:54:17,142,15,Botas Trekking,Calzado,Facebook,6,Vendedor_6,3,105,0.05,299.25,paid
1675,2025-11-20 16:54:17,395,11,Buzo Hoodie,Ropa,Web,5,Vendedor_5,2,46,0.2,73.6,pending
1676,2026-02-01 16:54:17,316,12,Short Deportivo,Ropa,Instagram,8,Vendedor_8,1,62,0.1,55.8,pending
1677,2026-02-20 16:54:17,255,10,Mochila City,Accesorios,Instagram,2,Vendedor_2,4,30,0.2,96.0,pending
1678,2026-01-09 16:54:17,459,7,Campera Rompeviento,Ropa,Web,8,Vendedor_8,3,63,0.15,160.65,paid
1679,2025-12-25 16:54:17,159,6,Pantalón Cargo,Ropa,Web,1,Vendedor_1,1,44,0.2,35.2,paid
1680,2025-10-10 16:54:17,365,13,Medias Training,Accesorios,Facebook,2,Vendedor_2,2,15,0.0,30.0,pending
1681,2025-12-20 16:54:17,472,5,Pantalón Chino,Ropa,Facebook,9,Vendedor_9,3,70,0.05,199.5,paid
1682,2025-10-11 16:54:17,227,10,Mochila City,Accesorios,Mercado Libre,10,Vendedor_10,1,30,0.05,28.5,paid
1683,2026-02-06 16:54:17,427,18,Camisa Lino,Ropa,Instagram,5,Vendedor_5,1,83,0.05,78.85,paid
1684,2025-11-25 16:54:17,125,8,Campera Denim,Ropa,Mercado Libre,4,Vendedor_4,2,21,0.1,37.8,pending
1685,2025-12-01 16:54:17,212,15,Botas Trekking,Calzado,Instagram,9,Vendedor_9,5,132,0.05,627.0,pending
1686,2025-12-08 16:54:17,190,19,Riñonera Sport,Accesorios,Web,5,Vendedor_5,3,26,0.15,66.3,paid
1687,2025-10-30 16:54:17,441,11,Buzo Hoodie,Ropa,Instagram,6,Vendedor_6,1,37,0.1,33.3,paid
1688,2025-11-08 16:54:17,414,4,Remera Oversize,Ropa,Instagram,8,Vendedor_8,5,60,0.0,300.0,pending
1689,2026-01-19 16:54:17,317,18,Camisa Lino,Ropa,Facebook,8,Vendedor_8,3,26,0.15,66.3,pending
1690,2025-11-26 16:54:17,230,19,Riñonera Sport,Accesorios,Mercado Libre,2,Vendedor_2,2,11,0.2,17.6,pending
1691,2025-09-18 16:54:17,34,16,Sandalias Beach,Calzado,Web,3,Vendedor_3,1,147,0.1,132.3,pending
1692,2025-10-15 16:54:17,203,1,Zapatillas Urban,Calzado,Instagram,8,Vendedor_8,4,150,0.05,570.0,pending
1693,2025-10-31 16:54:17,409,10,Mochila City,Accesorios,Facebook,5,Vendedor_5,3,24,0.2,57.6,paid
1694,2025-09-24 16:54:17,28,18,Camisa Lino,Ropa,Web,10,Vendedor_10,3,20,0.2,48.0,paid
1695,2025-10-11 16:54:17,376,3,Remera Básica,Ropa,Instagram,2,Vendedor_2,5,72,0.05,342.0,paid
1696,2026-01-31 16:54:17,374,20,Piluso Trend,Accesorios,Mercado Libre,3,Vendedor_3,1,51,0.15,43.35,pending
1697,2026-02-21 16:54:17,196,3,Remera Básica,Ropa,Facebook,7,Vendedor_7,5,69,0.15,293.25,paid
1698,2026-01-30 16:54:17,363,11,Buzo Hoodie,Ropa,Facebook,2,Vendedor_2,3,65,0.05,185.25,pending
1699,2026-02-22 16:54:17,117,16,Sandalias Beach,Calzado,Web,3,Vendedor_3,3,111,0.05,316.35,paid
1700,2025-11-22 16:54:17,451,11,Buzo Hoodie,Ropa,Mercado Libre,2,Vendedor_2,5,52,0.0,260.0,paid
1701,2026-02-21 16:54:17,3,12,Short Deportivo,Ropa,Web,3,Vendedor_3,1,87,0.0,87.0,pending
1702,2026-03-10 16:54:17,490,10,Mochila City,Accesorios,Instagram,10,Vendedor_10,5,33,0.0,165.0,paid
1703,2025-11-10 16:54:17,50,20,Piluso Trend,Accesorios,Instagram,3,Vendedor_3,5,23,0.1,103.5,pending
1704,2026-01-31 16:54:17,417,19,Riñonera Sport,Accesorios,Facebook,8,Vendedor_8,2,42,0.05,79.8,paid
1705,2026-03-08 16:54:17,56,20,Piluso Trend,Accesorios,Web,9,Vendedor_9,1,29,0.1,26.1,paid
1706,2025-11-05 16:54:17,309,19,Riñonera Sport,Accesorios,Instagram,3,Vendedor_3,1,41,0.05,38.95,pending
1707,2025-09-30 16:54:17,484,15,Botas Trekking,Calzado,Mercado Libre,9,Vendedor_9,4,160,0.15,544.0,paid
1708,2026-01-13 16:54:17,97,11,Buzo Hoodie,Ropa,Facebook,6,Vendedor_6,2,50,0.15,85.0,paid
1709,2026-03-02 16:54:17,47,12,Short Deportivo,Ropa,Web,8,Vendedor_8,5,32,0.2,128.0,pending
1710,2025-10-04 16:54:17,230,18,Camisa Lino,Ropa,Instagram,4,Vendedor_4,3,61,0.05,173.85,pending
1711,2025-12-04 16:54:17,13,14,Cinturón Casual,Accesorios,Facebook,7,Vendedor_7,4,15,0.15,51.0,paid
1712,2025-10-25 16:54:17,255,11,Buzo Hoodie,Ropa,Web,8,Vendedor_8,5,69,0.1,310.5,paid
1713,2026-03-07 16:54:17,383,17,Camisa Oxford,Ropa,Instagram,4,Vendedor_4,1,59,0.2,47.2,pending
1714,2025-11-01 16:54:17,97,2,Zapatillas Running,Calzado,Web,1,Vendedor_1,1,98,0.15,83.3,paid
1715,2025-11-07 16:54:17,349,14,Cinturón Casual,Accesorios,Mercado Libre,9,Vendedor_9,2,42,0.1,75.6,paid
1716,2025-11-20 16:54:17,366,4,Remera Oversize,Ropa,Instagram,3,Vendedor_3,2,60,0.0,120.0,pending
1717,2025-10-22 16:54:17,106,7,Campera Rompeviento,Ropa,Mercado Libre,10,Vendedor_10,1,25,0.15,21.25,pending
1718,2026-01-15 16:54:17,191,1,Zapatillas Urban,Calzado,Facebook,6,Vendedor_6,2,109,0.05,207.1,paid
1719,2026-02-09 16:54:17,349,5,Pantalón Chino,Ropa,Web,10,Vendedor_10,2,53,0.15,90.1,paid
1720,2025-12-03 16:54:17,143,9,Gorra Classic,Accesorios,Instagram,1,Vendedor_1,4,36,0.15,122.4,pending
1721,2025-10-15 16:54:17,66,9,Gorra Classic,Accesorios,Instagram,1,Vendedor_1,4,12,0.15,40.8,paid
1722,2026-02-16 16:54:17,275,4,Remera Oversize,Ropa,Web,3,Vendedor_3,4,28,0.05,106.4,paid
1723,2025-09-24 16:54:17,146,9,Gorra Classic,Accesorios,Web,7,Vendedor_7,3,44,0.1,118.8,paid
1724,2025-12-06 16:54:17,66,4,Remera Oversize,Ropa,Mercado Libre,4,Vendedor_4,1,83,0.05,78.85,pending
1725,2026-02-18 16:54:17,95,16,Sandalias Beach,Calzado,Mercado Libre,2,Vendedor_2,2,64,0.15,108.8,paid
1726,2025-11-26 16:54:17,227,8,Campera Denim,Ropa,Mercado Libre,10,Vendedor_10,3,76,0.05,216.6,paid
1727,2025-12-26 16:54:17,175,7,Campera Rompeviento,Ropa,Web,1,Vendedor_1,5,21,0.05,99.75,paid
1728,2025-11-19 16:54:17,79,12,Short Deportivo,Ropa,Web,4,Vendedor_4,1,70,0.15,59.5,paid
1729,2026-01-29 16:54:17,447,8,Campera Denim,Ropa,Facebook,4,Vendedor_4,3,76,0.0,228.0,paid
1730,2025-10-14 16:54:17,281,8,Campera Denim,Ropa,Web,9,Vendedor_9,3,40,0.05,114.0,paid
1731,2025-09-23 16:54:17,9,4,Remera Oversize,Ropa,Instagram,2,Vendedor_2,4,86,0.2,275.2,pending
1732,2026-03-08 16:54:17,196,12,Short Deportivo,Ropa,Mercado Libre,3,Vendedor_3,1,49,0.0,49.0,paid
1733,2025-10-23 16:54:17,289,13,Medias Training,Accesorios,Mercado Libre,2,Vendedor_2,2,58,0.0,116.0,paid
1734,2025-10-22 16:54:17,199,16,Sandalias Beach,Calzado,Facebook,7,Vendedor_7,3,147,0.2,352.8,paid
